id_action,action,periode_budgetaire,source_financement,annee_financiere,type_depense,depense
4021.0107,"4.2.1.1d. Déployer une stratégie de mobilisation en changements climatiques - Appuyer la mise en œuvre d’initiatives de sensibilisation et de mobilisation - Déclic","2023-2028","FECC","2024-2025","dépenses prévues",1590000
4021.0107,"4.2.1.1d. Déployer une stratégie de mobilisation en changements climatiques - Appuyer la mise en œuvre d’initiatives de sensibilisation et de mobilisation - Déclic","2023-2028","FECC","2025-2026","dépenses prévues",500000
4021.0107,"4.2.1.1d. Déployer une stratégie de mobilisation en changements climatiques - Appuyer la mise en œuvre d’initiatives de sensibilisation et de mobilisation - Déclic","2023-2028","FECC","2026-2027","dépenses prévues",500000
4021.0109,"4.2.1.1e. Déployer une stratégie de mobilisation en changements climatiques - Activités de sensibilisation en santé","2023-2028","FECC","2023-2024","dépenses réelles",965277
4021.0109,"4.2.1.1e. Déployer une stratégie de mobilisation en changements climatiques - Activités de sensibilisation en santé","2023-2028","FECC","2023-2024","dépenses prévues",400000
4021.0109,"4.2.1.1e. Déployer une stratégie de mobilisation en changements climatiques - Activités de sensibilisation en santé","2023-2028","FECC","2024-2025","dépenses prévues",400000
4021.0109,"4.2.1.1e. Déployer une stratégie de mobilisation en changements climatiques - Activités de sensibilisation en santé","2023-2028","FECC","2025-2026","dépenses prévues",400000
4021.0109,"4.2.1.1e. Déployer une stratégie de mobilisation en changements climatiques - Activités de sensibilisation en santé","2023-2028","FECC","2026-2027","dépenses prévues",400000
4021.0109,"4.2.1.1e. Déployer une stratégie de mobilisation en changements climatiques - Activités de sensibilisation en santé","2023-2028","FECC","2027-2028","dépenses prévues",400000
4021.0111,"4.2.1.1f. Déployer une stratégie de mobilisation en changements climatiques - Réaliser des campagnes de sensibilisation et de mobilisation sur la transition climatique","2023-2028","FECC","2023-2024","dépenses réelles",1050000
4021.0111,"4.2.1.1f. Déployer une stratégie de mobilisation en changements climatiques - Réaliser des campagnes de sensibilisation et de mobilisation sur la transition climatique","2023-2028","FECC","2023-2024","dépenses prévues",1556000
4021.0111,"4.2.1.1f. Déployer une stratégie de mobilisation en changements climatiques - Réaliser des campagnes de sensibilisation et de mobilisation sur la transition climatique","2023-2028","FECC","2024-2025","dépenses prévues",1556000
4021.0111,"4.2.1.1f. Déployer une stratégie de mobilisation en changements climatiques - Réaliser des campagnes de sensibilisation et de mobilisation sur la transition climatique","2023-2028","FECC","2025-2026","dépenses prévues",56000
4021.0113,"4.2.1.1g. Déployer une stratégie de mobilisation en changements climatiques - sensibilisation auprès des clientèles électromobilistes","2023-2028","FECC","2023-2024","dépenses prévues",410000
4021.0113,"4.2.1.1g. Déployer une stratégie de mobilisation en changements climatiques - sensibilisation auprès des clientèles électromobilistes","2023-2028","FECC","2024-2025","dépenses prévues",50000
4021.0113,"4.2.1.1g. Déployer une stratégie de mobilisation en changements climatiques - sensibilisation auprès des clientèles électromobilistes","2023-2028","FECC","2025-2026","dépenses prévues",50000
4021.0113,"4.2.1.1g. Déployer une stratégie de mobilisation en changements climatiques - sensibilisation auprès des clientèles électromobilistes","2023-2028","FECC","2026-2027","dépenses prévues",50000
4021.0113,"4.2.1.1g. Déployer une stratégie de mobilisation en changements climatiques - sensibilisation auprès des clientèles électromobilistes","2023-2028","FECC","2027-2028","dépenses prévues",50000
4021.02,"4.2.1.2a. Accélérer la transition climatique locale - Élaboration de plans climat par le monde municipal, accompagnement et partage d'expertise","2023-2028","FECC","2023-2024","dépenses réelles",6041800
4021.02,"4.2.1.2a. Accélérer la transition climatique locale - Élaboration de plans climat par le monde municipal, accompagnement et partage d'expertise","2023-2028","FECC","2023-2024","dépenses prévues",4000000
4021.02,"4.2.1.2a. Accélérer la transition climatique locale - Élaboration de plans climat par le monde municipal, accompagnement et partage d'expertise","2023-2028","FECC","2024-2025","dépenses prévues",7000000
4021.02,"4.2.1.2a. Accélérer la transition climatique locale - Élaboration de plans climat par le monde municipal, accompagnement et partage d'expertise","2023-2028","FECC","2025-2026","dépenses prévues",7000000
4021.02,"4.2.1.2a. Accélérer la transition climatique locale - Élaboration de plans climat par le monde municipal, accompagnement et partage d'expertise","2023-2028","FECC","2026-2027","dépenses prévues",6800000
4021.02,"4.2.1.2a. Accélérer la transition climatique locale - Élaboration de plans climat par le monde municipal, accompagnement et partage d'expertise","2023-2028","FECC","2027-2028","dépenses prévues",13000000
4021.0203,"4.2.1.2b. Accélérer la transition climatique locale - Planification et mise en oeuvre  de projets issus des plans climat","2023-2028","FECC","2023-2024","dépenses réelles",127500000
4021.0203,"4.2.1.2b. Accélérer la transition climatique locale - Planification et mise en oeuvre  de projets issus des plans climat","2023-2028","FECC","2023-2024","dépenses prévues",20616000
4021.0203,"4.2.1.2b. Accélérer la transition climatique locale - Planification et mise en oeuvre  de projets issus des plans climat","2023-2028","FECC","2024-2025","dépenses prévues",43000000
4021.0203,"4.2.1.2b. Accélérer la transition climatique locale - Planification et mise en oeuvre  de projets issus des plans climat","2023-2028","FECC","2025-2026","dépenses prévues",43000000
4021.0203,"4.2.1.2b. Accélérer la transition climatique locale - Planification et mise en oeuvre  de projets issus des plans climat","2023-2028","FECC","2026-2027","dépenses prévues",43000000
4021.0203,"4.2.1.2b. Accélérer la transition climatique locale - Planification et mise en oeuvre  de projets issus des plans climat","2023-2028","FECC","2027-2028","dépenses prévues",52000000
4022.0101,"4.2.2.1a. Soutenir les Premières Nations et les Inuits pour agir en changements climatiques: Inuits, Cris, Naskapis et Premières Nations","2023-2028","FECC","2023-2024","dépenses réelles",4207016
4022.0101,"4.2.2.1a. Soutenir les Premières Nations et les Inuits pour agir en changements climatiques: Inuits, Cris, Naskapis et Premières Nations","2023-2028","FECC","2023-2024","dépenses prévues",3772000
4022.0101,"4.2.2.1a. Soutenir les Premières Nations et les Inuits pour agir en changements climatiques: Inuits, Cris, Naskapis et Premières Nations","2023-2028","FECC","2024-2025","dépenses prévues",3721000
4022.0101,"4.2.2.1a. Soutenir les Premières Nations et les Inuits pour agir en changements climatiques: Inuits, Cris, Naskapis et Premières Nations","2023-2028","FECC","2025-2026","dépenses prévues",4746700
4022.0101,"4.2.2.1a. Soutenir les Premières Nations et les Inuits pour agir en changements climatiques: Inuits, Cris, Naskapis et Premières Nations","2023-2028","FECC","2026-2027","dépenses prévues",4016700
4022.0101,"4.2.2.1a. Soutenir les Premières Nations et les Inuits pour agir en changements climatiques: Inuits, Cris, Naskapis et Premières Nations","2023-2028","FECC","2027-2028","dépenses prévues",3766700
4022.0103,"4.2.2.1b. Soutenir les Premières Nations et les Inuits pour agir dans leur transition énergétique","2023-2028","FECC","2023-2024","dépenses prévues",800000
4022.0103,"4.2.2.1b. Soutenir les Premières Nations et les Inuits pour agir dans leur transition énergétique","2023-2028","FECC","2024-2025","dépenses prévues",800000
4022.0103,"4.2.2.1b. Soutenir les Premières Nations et les Inuits pour agir dans leur transition énergétique","2023-2028","FECC","2025-2026","dépenses prévues",800000
4022.0103,"4.2.2.1b. Soutenir les Premières Nations et les Inuits pour agir dans leur transition énergétique","2023-2028","FECC","2026-2027","dépenses prévues",800000
4023.01,"4.2.3.1. Renforcer et étendre les partenariats stratégiques du Québec en changements climatiques sur les scènes canadienne et internationale","2023-2028","FECC","2023-2024","dépenses réelles",303778
4023.01,"4.2.3.1. Renforcer et étendre les partenariats stratégiques du Québec en changements climatiques sur les scènes canadienne et internationale","2023-2028","FECC","2023-2024","dépenses prévues",450000
4023.01,"4.2.3.1. Renforcer et étendre les partenariats stratégiques du Québec en changements climatiques sur les scènes canadienne et internationale","2023-2028","FECC","2024-2025","dépenses prévues",300000
4023.01,"4.2.3.1. Renforcer et étendre les partenariats stratégiques du Québec en changements climatiques sur les scènes canadienne et internationale","2023-2028","FECC","2025-2026","dépenses prévues",300000
4023.01,"4.2.3.1. Renforcer et étendre les partenariats stratégiques du Québec en changements climatiques sur les scènes canadienne et internationale","2023-2028","FECC","2026-2027","dépenses prévues",300000
4023.01,"4.2.3.1. Renforcer et étendre les partenariats stratégiques du Québec en changements climatiques sur les scènes canadienne et internationale","2023-2028","FECC","2027-2028","dépenses prévues",300000
4023.0201,"4.2.3.2a. Soutenir des initiatives québécoises et multilatérales de coopération climatique internationale - Programme de coopération climatique internationale (PCCI)","2023-2028","FECC","2023-2024","dépenses réelles",5444442
4023.0201,"4.2.3.2a. Soutenir des initiatives québécoises et multilatérales de coopération climatique internationale - Programme de coopération climatique internationale (PCCI)","2023-2028","FECC","2023-2024","dépenses prévues",3855000
4023.0201,"4.2.3.2a. Soutenir des initiatives québécoises et multilatérales de coopération climatique internationale - Programme de coopération climatique internationale (PCCI)","2023-2028","FECC","2024-2025","dépenses prévues",7505000
4023.0201,"4.2.3.2a. Soutenir des initiatives québécoises et multilatérales de coopération climatique internationale - Programme de coopération climatique internationale (PCCI)","2023-2028","FECC","2025-2026","dépenses prévues",5805000
4023.0201,"4.2.3.2a. Soutenir des initiatives québécoises et multilatérales de coopération climatique internationale - Programme de coopération climatique internationale (PCCI)","2023-2028","FECC","2026-2027","dépenses prévues",4056000
4023.0201,"4.2.3.2a. Soutenir des initiatives québécoises et multilatérales de coopération climatique internationale - Programme de coopération climatique internationale (PCCI)","2023-2028","FECC","2027-2028","dépenses prévues",1800000
4023.0203,"4.2.3.2b. Soutenir des initiatives québécoises et multilatérales de coopération climatique internationale - Coopération climatique municipale","2023-2028","FECC","2023-2024","dépenses prévues",100000
4023.0203,"4.2.3.2b. Soutenir des initiatives québécoises et multilatérales de coopération climatique internationale - Coopération climatique municipale","2023-2028","FECC","2024-2025","dépenses prévues",100000
4023.0203,"4.2.3.2b. Soutenir des initiatives québécoises et multilatérales de coopération climatique internationale - Coopération climatique municipale","2023-2028","FECC","2025-2026","dépenses prévues",100000
4023.0203,"4.2.3.2b. Soutenir des initiatives québécoises et multilatérales de coopération climatique internationale - Coopération climatique municipale","2023-2028","FECC","2026-2027","dépenses prévues",100000
4023.0205,"4.2.3.2c. Soutenir des initiatives québécoises et multilatérales de coopération climatique internationale - Initiative jeunesse de lutte contre les changements climatiques","2023-2028","FECC","2023-2024","dépenses réelles",250000
4023.0205,"4.2.3.2c. Soutenir des initiatives québécoises et multilatérales de coopération climatique internationale - Initiative jeunesse de lutte contre les changements climatiques","2023-2028","FECC","2023-2024","dépenses prévues",250000
4023.0205,"4.2.3.2c. Soutenir des initiatives québécoises et multilatérales de coopération climatique internationale - Initiative jeunesse de lutte contre les changements climatiques","2023-2028","FECC","2024-2025","dépenses prévues",250000
4023.0205,"4.2.3.2c. Soutenir des initiatives québécoises et multilatérales de coopération climatique internationale - Initiative jeunesse de lutte contre les changements climatiques","2023-2028","FECC","2025-2026","dépenses prévues",250000
4023.0205,"4.2.3.2c. Soutenir des initiatives québécoises et multilatérales de coopération climatique internationale - Initiative jeunesse de lutte contre les changements climatiques","2023-2028","FECC","2026-2027","dépenses prévues",250000
4023.0205,"4.2.3.2c. Soutenir des initiatives québécoises et multilatérales de coopération climatique internationale - Initiative jeunesse de lutte contre les changements climatiques","2023-2028","FECC","2027-2028","dépenses prévues",250000
4023.02051,"4.2.3.2d. Soutenir des initiatives québécoises et multilatérales de coopération climatique internationale - Contribution à des fonds et projets internationaux","2023-2028","FECC","2023-2024","dépenses réelles",9899340
4023.02051,"4.2.3.2d. Soutenir des initiatives québécoises et multilatérales de coopération climatique internationale - Contribution à des fonds et projets internationaux","2023-2028","FECC","2023-2024","dépenses prévues",10000000
5011.0201,"5.1.1.2a. Maintenir et consolider les réseaux de suivi du climat et des changements climatiques - Surveillance du climat","2023-2028","FECC","2023-2024","dépenses réelles",1284636
5011.0201,"5.1.1.2a. Maintenir et consolider les réseaux de suivi du climat et des changements climatiques - Surveillance du climat","2023-2028","FECC","2023-2024","dépenses prévues",2125023
5011.0201,"5.1.1.2a. Maintenir et consolider les réseaux de suivi du climat et des changements climatiques - Surveillance du climat","2023-2028","FECC","2024-2025","dépenses prévues",2000496
5011.0201,"5.1.1.2a. Maintenir et consolider les réseaux de suivi du climat et des changements climatiques - Surveillance du climat","2023-2028","FECC","2025-2026","dépenses prévues",2954530
5011.0201,"5.1.1.2a. Maintenir et consolider les réseaux de suivi du climat et des changements climatiques - Surveillance du climat","2023-2028","FECC","2026-2027","dépenses prévues",2099281
5011.0201,"5.1.1.2a. Maintenir et consolider les réseaux de suivi du climat et des changements climatiques - Surveillance du climat","2023-2028","FECC","2027-2028","dépenses prévues",2388481
5011.0203,"5.1.1.2b. Maintenir et consolider les réseaux de suivi du climat et des changements climatiques - Maintien du réseau hydrométrique","2023-2028","FECC","2023-2024","dépenses réelles",70891
5011.0203,"5.1.1.2b. Maintenir et consolider les réseaux de suivi du climat et des changements climatiques - Maintien du réseau hydrométrique","2023-2028","FECC","2023-2024","dépenses prévues",337610
5012.01,"5.1.2.1. Développer et raffiner les modèles de projection d’émissions de GES","2023-2028","FECC","2023-2024","dépenses prévues",200000
5012.01,"5.1.2.1. Développer et raffiner les modèles de projection d’émissions de GES","2023-2028","FECC","2024-2025","dépenses prévues",300000
5012.01,"5.1.2.1. Développer et raffiner les modèles de projection d’émissions de GES","2023-2028","FECC","2025-2026","dépenses prévues",300000
5012.01,"5.1.2.1. Développer et raffiner les modèles de projection d’émissions de GES","2023-2028","FECC","2026-2027","dépenses prévues",300000
5012.01,"5.1.2.1. Développer et raffiner les modèles de projection d’émissions de GES","2023-2028","FECC","2027-2028","dépenses prévues",300000
5012.0201,"5.1.2.2. Améliorer les modèles climatiques","2023-2028","FECC","2023-2024","dépenses réelles",600000
5012.0201,"5.1.2.2. Améliorer les modèles climatiques","2023-2028","FECC","2023-2024","dépenses prévues",300000
5012.0201,"5.1.2.2. Améliorer les modèles climatiques","2023-2028","FECC","2024-2025","dépenses prévues",300000
5012.0201,"5.1.2.2. Améliorer les modèles climatiques","2023-2028","FECC","2025-2026","dépenses prévues",1000000
5012.0201,"5.1.2.2. Améliorer les modèles climatiques","2023-2028","FECC","2026-2027","dépenses prévues",1000000
5012.0201,"5.1.2.2. Améliorer les modèles climatiques","2023-2028","FECC","2027-2028","dépenses prévues",1000000
5021.01,"5.2.1.1. Renforcer l’expertise et la capacité du Consortium sur la climatologie régionale et l'adaptation aux changements climatiques (Ouranos)","2023-2028","FECC","2023-2024","dépenses réelles",6200000
5021.01,"5.2.1.1. Renforcer l’expertise et la capacité du Consortium sur la climatologie régionale et l'adaptation aux changements climatiques (Ouranos)","2023-2028","FECC","2023-2024","dépenses prévues",3500000
5021.01,"5.2.1.1. Renforcer l’expertise et la capacité du Consortium sur la climatologie régionale et l'adaptation aux changements climatiques (Ouranos)","2023-2028","FECC","2024-2025","dépenses prévues",4400000
5021.01,"5.2.1.1. Renforcer l’expertise et la capacité du Consortium sur la climatologie régionale et l'adaptation aux changements climatiques (Ouranos)","2023-2028","FECC","2025-2026","dépenses prévues",4900000
5021.01,"5.2.1.1. Renforcer l’expertise et la capacité du Consortium sur la climatologie régionale et l'adaptation aux changements climatiques (Ouranos)","2023-2028","FECC","2026-2027","dépenses prévues",4900000
5021.01,"5.2.1.1. Renforcer l’expertise et la capacité du Consortium sur la climatologie régionale et l'adaptation aux changements climatiques (Ouranos)","2023-2028","FECC","2027-2028","dépenses prévues",5000000
5021.02,"5.2.1.2. Consolider au sein d’un réseau et développer l'expertise québécoise en matière de transition climatique","2023-2028","FECC","2023-2024","dépenses prévues",2000000
5021.02,"5.2.1.2. Consolider au sein d’un réseau et développer l'expertise québécoise en matière de transition climatique","2023-2028","FECC","2024-2025","dépenses prévues",3000000
5021.02,"5.2.1.2. Consolider au sein d’un réseau et développer l'expertise québécoise en matière de transition climatique","2023-2028","FECC","2025-2026","dépenses prévues",4500000
5021.02,"5.2.1.2. Consolider au sein d’un réseau et développer l'expertise québécoise en matière de transition climatique","2023-2028","FECC","2026-2027","dépenses prévues",4000000
5021.02,"5.2.1.2. Consolider au sein d’un réseau et développer l'expertise québécoise en matière de transition climatique","2023-2028","FECC","2027-2028","dépenses prévues",4000000
5031.0101,"5.3.1.1. Évaluer les potentiels de réduction de GES de nouvelles interventions","2023-2028","FECC","2023-2024","dépenses réelles",2274140
5031.0101,"5.3.1.1. Évaluer les potentiels de réduction de GES de nouvelles interventions","2023-2028","FECC","2023-2024","dépenses prévues",6425000
5031.0101,"5.3.1.1. Évaluer les potentiels de réduction de GES de nouvelles interventions","2023-2028","FECC","2024-2025","dépenses prévues",5300000
5031.0101,"5.3.1.1. Évaluer les potentiels de réduction de GES de nouvelles interventions","2023-2028","FECC","2025-2026","dépenses prévues",2450000
5031.0101,"5.3.1.1. Évaluer les potentiels de réduction de GES de nouvelles interventions","2023-2028","FECC","2026-2027","dépenses prévues",3500000
5031.0101,"5.3.1.1. Évaluer les potentiels de réduction de GES de nouvelles interventions","2023-2028","FECC","2027-2028","dépenses prévues",2000000
5031.0201,"5.3.1.2. Réaliser une analyse globale des risques et occasions favorables découlant des changements climatiques pour le Québec","2023-2028","FECC","2023-2024","dépenses prévues",300000
5031.0201,"5.3.1.2. Réaliser une analyse globale des risques et occasions favorables découlant des changements climatiques pour le Québec","2023-2028","FECC","2024-2025","dépenses prévues",300000
5041.01,"5.4.1.1. Évaluer les retombées de la transition climatique sur l’économie, la qualité de l’air et la santé","2023-2028","FECC","2023-2024","dépenses réelles",177588
5041.01,"5.4.1.1. Évaluer les retombées de la transition climatique sur l’économie, la qualité de l’air et la santé","2023-2028","FECC","2023-2024","dépenses prévues",780000
5041.01,"5.4.1.1. Évaluer les retombées de la transition climatique sur l’économie, la qualité de l’air et la santé","2023-2028","FECC","2024-2025","dépenses prévues",680000
5041.02,"5.4.1.2. Développer des indicateurs de transition climatique","2023-2028","FECC","2023-2024","dépenses réelles",807464
5041.02,"5.4.1.2. Développer des indicateurs de transition climatique","2023-2028","FECC","2023-2024","dépenses prévues",962040
5041.02,"5.4.1.2. Développer des indicateurs de transition climatique","2023-2028","FECC","2024-2025","dépenses prévues",919104
5041.02,"5.4.1.2. Développer des indicateurs de transition climatique","2023-2028","FECC","2025-2026","dépenses prévues",1194228
5041.02,"5.4.1.2. Développer des indicateurs de transition climatique","2023-2028","FECC","2026-2027","dépenses prévues",800000
5041.02,"5.4.1.2. Développer des indicateurs de transition climatique","2023-2028","FECC","2027-2028","dépenses prévues",800000
6000,"Mise en œuvre du PACC 2013-2020","2023-2028","FECC","2023-2024","dépenses prévues",59114392
6000,"Mise en œuvre du PACC 2013-2020","2023-2028","FECC","2023-2024","dépenses réelles",41547374
6000,"Mise en œuvre du PACC 2013-2020","2023-2028","FECC","2024-2025","dépenses prévues",40105136
6000,"Mise en œuvre du PACC 2013-2020","2023-2028","FECC","2025-2026","dépenses prévues",4837165
6000,"Mise en œuvre du PACC 2013-2020","2023-2028","FECC","2026-2027","dépenses prévues",381649
6000,"Mise en œuvre du PACC 2013-2020","2023-2028","FECC","2027-2028","dépenses prévues",351431
6001,"Gouvernance et expertise","2023-2028","FECC","2023-2024","dépenses prévues",22895670
6001,"Gouvernance et expertise","2023-2028","FECC","2023-2024","dépenses réelles",26871859
6001,"Gouvernance et expertise","2023-2028","FECC","2024-2025","dépenses prévues",23288681
6001,"Gouvernance et expertise","2023-2028","FECC","2025-2026","dépenses prévues",23709020
6001,"Gouvernance et expertise","2023-2028","FECC","2026-2027","dépenses prévues",24189870
6001,"Gouvernance et expertise","2023-2028","FECC","2027-2028","dépenses prévues",24682128
